trial_id,run_id,resolution_minutes,outer_fold,model,alpha,inner_fold_count,inner_event_count,inner_oof_mean_squared_error,inner_fold_mse_json,selected
c988afd9cbea962f,0879361214fdad9f,1,6,cross_market,0.1,3,32924,82.530134744,"[181.35871659837102, 32.566782297425796, 24.935639947471568]",False
d29eebf5b4602f85,0879361214fdad9f,1,6,cross_market,1,3,32924,82.5301345418,"[181.35872277381822, 32.56677979615219, 24.935635070302258]",False
e394fc2446894af4,0879361214fdad9f,1,6,cross_market,10,3,32924,82.5301325291,"[181.35878441758, 32.56675485356972, 24.935586375395072]",False
79f05928c886e47a,0879361214fdad9f,1,6,cross_market,100,3,32924,82.5301132064,"[181.35938999539079, 32.56651222198298, 24.93510693253262]",False
7e40598ed1bd7c23,0879361214fdad9f,1,6,cross_market,1000,3,32924,82.5299662741,"[181.36454537507868, 32.56459579388651, 24.930926059626458]",True
d82552bd9e634e8c,0879361214fdad9f,1,7,nq_only,0.01,3,31307,22.3343484446,"[32.56886276406047, 24.888346165393955, 8.516821124718977]",False
5618cad60f2ce6ec,0879361214fdad9f,1,7,nq_only,0.1,3,31307,22.3343483939,"[32.56886276178854, 24.888346074351993, 8.516821063583533]",False
d93da5857c70b806,0879361214fdad9f,1,7,nq_only,1,3,31307,22.3343478865,"[32.56886273902827, 24.888345163993343, 8.51682045224241]",False
abde4bab6f772756,0879361214fdad9f,1,7,nq_only,10,3,31307,22.3343428141,"[32.56886250734283, 24.88833606649724, 8.516814340162817]",False
20964cca0e9d4ae2,0879361214fdad9f,1,7,nq_only,100,3,31307,22.3342921938,"[32.56885978439741, 24.88824569746956, 8.516753352051632]",False
c01deea35a153c53,0879361214fdad9f,1,7,nq_only,1000,3,31307,22.3337960106,"[32.56879405119528, 24.887399638950722, 8.51615628066732]",True
f77f1f5c790baa4e,0879361214fdad9f,1,7,cross_market,0.01,3,31307,22.3535432448,"[32.56678254762354, 24.935640435265462, 8.529652741722467]",False
5a57f2269283056e,0879361214fdad9f,1,7,cross_market,0.1,3,31307,22.3535429268,"[32.566782297425796, 24.935639947471568, 8.529652528492447]",False
16eb8576567b0717,0879361214fdad9f,1,7,cross_market,1,3,31307,22.3535397481,"[32.56677979615219, 24.935635070302258, 8.529650396553992]",False
d635240be263ec26,0879361214fdad9f,1,7,cross_market,10,3,31307,22.3535080228,"[32.56675485356972, 24.935586375395072, 8.529629113242125]",False
8ca77fc5b1a0badf,0879361214fdad9f,1,7,cross_market,100,3,31307,22.3531967546,"[32.56651222198298, 24.93510693253262, 8.529419788247486]",False
88140c3b59a4dbb3,0879361214fdad9f,1,7,cross_market,1000,3,31307,22.3505532758,"[32.56459579388651, 24.930926059626458, 8.52759987274879]",True
b210db2c05e5e4e2,0879361214fdad9f,1,8,nq_only,0.01,3,30757,15.1764143476,"[24.888346165393955, 8.516821124718977, 11.749026181417484]",False
3f5da200da0e77bf,0879361214fdad9f,1,8,nq_only,0.1,3,30757,15.1764142593,"[24.888346074351993, 8.516821063583533, 11.749026069722257]",False
406bd3a727dcd5fb,0879361214fdad9f,1,8,nq_only,1,3,30757,15.1764133767,"[24.888345163993343, 8.51682045224241, 11.74902495280082]",False
17ee4ab932f0215c,0879361214fdad9f,1,8,nq_only,10,3,30757,15.1764045545,"[24.88833606649724, 8.516814340162817, 11.749013786669826]",False
396f6e7c5de26dc9,0879361214fdad9f,1,8,nq_only,100,3,30757,15.1763166849,"[24.88824569746956, 8.516753352051632, 11.748902432610317]",False
efc8475edace2f0b,0879361214fdad9f,1,8,nq_only,1000,3,30757,15.1754717176,"[24.887399638950722, 8.51615628066732, 11.747818570062087]",True
ba5920959b29d336,0879361214fdad9f,1,8,cross_market,0.01,3,30757,15.2009562678,"[24.935640435265462, 8.529652741722467, 11.761771286470362]",False
9b98e6fc295d332d,0879361214fdad9f,1,8,cross_market,0.1,3,30757,15.200955998,"[24.935639947471568, 8.529652528492447, 11.761771183554465]",False
29350bbeaf4c8713,0879361214fdad9f,1,8,cross_market,1,3,30757,15.2009533003,"[24.935635070302258, 8.529650396553992, 11.761770154347612]",False
9f3aee223825b2fd,0879361214fdad9f,1,8,cross_market,10,3,30757,15.2009263602,"[24.935586375395072, 8.529629113242125, 11.76175985749393]",False
6c6a1b5399ead56a,0879361214fdad9f,1,8,cross_market,100,3,30757,15.2006604948,"[24.93510693253262, 8.529419788247486, 11.76165641486483]",False
8ff8063752bef93a,0879361214fdad9f,1,8,cross_market,1000,3,30757,15.1982854453,"[24.930926059626458, 8.52759987274879, 11.760580044920845]",True
85755675b0f7afa5,0879361214fdad9f,1,9,nq_only,0.01,3,30490,9.58897411633,"[8.516821124718977, 11.749026181417484, 8.45661581716345]",False
722d14a629200022,0879361214fdad9f,1,9,nq_only,0.1,3,30490,9.58897404627,"[8.516821063583533, 11.749026069722257, 8.456615780405286]",False
9cb9711759dbe654,0879361214fdad9f,1,9,nq_only,1,3,30490,9.5889733457,"[8.51682045224241, 11.74902495280082, 8.456615412832903]",False
370a38a7a7c67f2c,0879361214fdad9f,1,9,nq_only,10,3,30490,9.58896634177,"[8.516814340162817, 11.749013786669826, 8.456611738033782]",False
90a3e20f54388346,0879361214fdad9f,1,9,nq_only,100,3,30490,9.58889648065,"[8.516753352051632, 11.748902432610317, 8.456575082203184]",False
3a42fc72a4748f5a,0879361214fdad9f,1,9,nq_only,1000,3,30490,9.58821507644,"[8.51615628066732, 11.747818570062087, 8.456217441598737]",True
5ceb91f2da9cb7f4,0879361214fdad9f,1,9,cross_market,0.01,3,30490,9.59307623208,"[8.529652741722467, 11.761771286470362, 8.443465938201411]",False
67857f51fe258742,0879361214fdad9f,1,9,cross_market,0.1,3,30490,9.5930760995,"[8.529652528492447, 11.761771183554465, 8.443465854480399]",False
e9859da43a254f63,0879361214fdad9f,1,9,cross_market,1,3,30490,9.59307477383,"[8.529650396553992, 11.761770154347612, 8.443465017391802]",False
a9f29fc137a38303,0879361214fdad9f,1,9,cross_market,10,3,30490,9.59306153132,"[8.529629113242125, 11.76175985749393, 8.443456658629168]",False
0d1921957498d05a,0879361214fdad9f,1,9,cross_market,100,3,30490,9.59293048997,"[8.529419788247486, 11.76165641486483, 8.443374253948225]",False
f3cefb3963ee37dc,0879361214fdad9f,1,9,cross_market,1000,3,30490,9.59172706028,"[8.52759987274879, 11.760580044920845, 8.442644951474248]",True
344933f3bd7c72e7,0879361214fdad9f,1,10,nq_only,0.01,3,31047,12.5199974682,"[11.749026181417484, 8.45661581716345, 17.212982828201962]",False
07ad78993a04892f,0879361214fdad9f,1,10,nq_only,0.1,3,31047,12.5199974183,"[11.749026069722257, 8.456615780405286, 17.212982826067478]",False
21f0bc496225c6d4,0879361214fdad9f,1,10,nq_only,1,3,31047,12.5199969195,"[11.74902495280082, 8.456615412832903, 17.212982804725886]",False
4d02bdc6cee98313,0879361214fdad9f,1,10,nq_only,10,3,31047,12.5199919329,"[11.749013786669826, 8.456611738033782, 17.212982591637445]",False
c8a1c0f9ce77852e,0879361214fdad9f,1,10,nq_only,100,3,31047,12.5199422099,"[11.748902432610317, 8.456575082203184, 17.212980493316515]",False
86e60872e0112cd0,0879361214fdad9f,1,10,nq_only,1000,3,31047,12.5194588076,"[11.747818570062087, 8.456217441598737, 17.21296259144051]",True
817ec4b8891e094d,0879361214fdad9f,1,10,cross_market,0.01,3,31047,12.5190122001,"[11.761771286470362, 8.443465938201411, 17.210357278346248]",False
8f7e10e9292d64b4,0879361214fdad9f,1,10,cross_market,0.1,3,31047,12.5190120051,"[11.761771183554465, 8.443465854480399, 17.21035688532605]",False
377da6e3af594385,0879361214fdad9f,1,10,cross_market,1,3,31047,12.5190100552,"[11.761770154347612, 8.443465017391802, 17.210352955883344]",False
ebb90dbc8160763b,0879361214fdad9f,1,10,cross_market,10,3,31047,12.5189905836,"[11.76175985749393, 8.443456658629168, 17.21031373723523]",False
de4cff7d9c1b39f7,0879361214fdad9f,1,10,cross_market,100,3,31047,12.5187986213,"[11.76165641486483, 8.443374253948225, 17.209928981697097]",False
d40ca4fbc7a08d7a,0879361214fdad9f,1,10,cross_market,1000,3,31047,12.5171066694,"[11.760580044920845, 8.442644951474248, 17.206701702092772]",True
c61b08a24ed65ae1,0879361214fdad9f,1,11,nq_only,0.01,3,31737,20.1473553311,"[8.45661581716345, 17.212982828201962, 33.815737722424764]",False
b43a8fdfa76f91f3,0879361214fdad9f,1,11,nq_only,0.1,3,31737,20.147355295,"[8.456615780405286, 17.212982826067478, 33.815737654275935]",False
cc99cbad8cdd899e,0879361214fdad9f,1,11,nq_only,1,3,31737,20.1473549336,"[8.456615412832903, 17.212982804725886, 33.81573697280577]",False
2e4f0b89f0b814b7,0879361214fdad9f,1,11,nq_only,10,3,31737,20.1473513206,"[8.456611738033782, 17.212982591637445, 33.8157301599169]",False
5cb39848a58c4410,0879361214fdad9f,1,11,nq_only,100,3,31737,20.1473152938,"[8.456575082203184, 17.212980493316515, 33.81566221168748]",False
cdd387e07f15a6b4,0879361214fdad9f,1,11,nq_only,1000,3,31737,20.1469649707,"[8.456217441598737, 17.21296259144051, 33.8150002021305]",True
5c81ab0ef0c9c2c4,0879361214fdad9f,1,11,cross_market,0.01,3,31737,20.1469003714,"[8.443465938201411, 17.210357278346248, 33.82915195983759]",False
7fe504d8e27f97e9,0879361214fdad9f,1,11,cross_market,0.1,3,31737,20.1469002006,"[8.443465854480399, 17.21035688532605, 33.829151921064955]",False
e5bd54f2f24c1d2d,0879361214fdad9f,1,11,cross_market,1,3,31737,20.1468984929,"[8.443465017391802, 17.210352955883344, 33.829151533262745]",False
0247d31012d27074,0879361214fdad9f,1,11,cross_market,10,3,31737,20.1468814418,"[8.443456658629168, 17.21031373723523, 33.829147647651816]",False
8980884d100449ef,0879361214fdad9f,1,11,cross_market,100,3,31737,20.146713515,"[8.443374253948225, 17.209928981697097, 33.82910803421529]",False
90cd7be72a2520a2,0879361214fdad9f,1,11,cross_market,1000,3,31737,20.1452453969,"[8.442644951474248, 17.206701702092772, 33.828639182960636]",True
6f492a8fa917a142,0879361214fdad9f,1,12,nq_only,0.01,3,31889,21.2606831082,"[17.212982828201962, 33.815737722424764, 12.05436739891008]",False
31e0e609a23f7bd9,0879361214fdad9f,1,12,nq_only,0.1,3,31889,21.2606830689,"[17.212982826067478, 33.815737654275935, 12.054367352376657]",False
3bc6458209c130bd,0879361214fdad9f,1,12,nq_only,1,3,31889,21.2606826757,"[17.212982804725886, 33.81573697280577, 12.054366887052371]",False
5682f04ef8a24e72,0879361214fdad9f,1,12,nq_only,10,3,31889,21.2606787448,"[17.212982591637445, 33.8157301599169, 12.054362234802943]",False
410a21275bb56655,0879361214fdad9f,1,12,nq_only,100,3,31889,21.2606395412,"[17.212980493316515, 33.81566221168748, 12.054315811383692]",False
bfc5fcda0c610177,0879361214fdad9f,1,12,nq_only,1000,3,31889,21.2602576812,"[17.21296259144051, 33.8150002021305, 12.053861223647333]",True
2413772861c2a1f7,0879361214fdad9f,1,12,cross_market,0.01,3,31889,21.2548274979,"[17.210357278346248, 33.82915195983759, 12.024783267864814]",False
011982d4f0c74378,0879361214fdad9f,1,12,cross_market,0.1,3,31889,21.2548273505,"[17.21035688532605, 33.829151921064955, 12.024783254867781]",False
eb65ebae6da12b34,0879361214fdad9f,1,12,cross_market,1,3,31889,21.2548258767,"[17.210352955883344, 33.829151533262745, 12.024783124885902]",False
be21fcb247a899b7,0879361214fdad9f,1,12,cross_market,10,3,31889,21.2548111603,"[17.21031373723523, 33.829147647651816, 12.024781823911303]",False
d2bd5f4571a51b24,0879361214fdad9f,1,12,cross_market,100,3,31889,21.2546661522,"[17.209928981697097, 33.82910803421529, 12.024768696660493]",False
75a6dbdad11b44e3,0879361214fdad9f,1,12,cross_market,1000,3,31889,21.2533917182,"[17.206701702092772, 33.828639182960636, 12.024624618407183]",True
f73aa8b8a4745b0b,0879361214fdad9f,1,13,nq_only,0.01,3,32101,22.1823542428,"[33.815737722424764, 12.05436739891008, 20.046363707707638]",False
55f38feba3edec56,0879361214fdad9f,1,13,nq_only,0.1,3,32101,22.1823542109,"[33.815737654275935, 12.054367352376657, 20.046363727238216]",False
8b3a0cb058266de7,0879361214fdad9f,1,13,nq_only,1,3,32101,22.1823538927,"[33.81573697280577, 12.054366887052371, 20.04636392254587]",False
1ca503b3558e36ad,0879361214fdad9f,1,13,nq_only,10,3,32101,22.1823507115,"[33.8157301599169, 12.054362234802943, 20.04636587580905]",False
3f897036064625f2,0879361214fdad9f,1,13,nq_only,100,3,32101,22.1823189996,"[33.81566221168748, 12.054315811383692, 20.04638542698522]",False
b20feef5291dab77,0879361214fdad9f,1,13,nq_only,1000,3,32101,22.182011559,"[33.8150002021305, 12.053861223647333, 20.04658267413145]",True
3fdd326941dab5d9,0879361214fdad9f,1,13,cross_market,0.01,3,32101,22.1997030867,"[33.82915195983759, 12.024783267864814, 20.112998410185163]",False
0ecaf2119cbab4a0,0879361214fdad9f,1,13,cross_market,0.1,3,32101,22.1997030337,"[33.829151921064955, 12.024783254867781, 20.112998304244464]",False
eb39c93d800aa616,0879361214fdad9f,1,13,cross_market,1,3,32101,22.1997025044,"[33.829151533262745, 12.024783124885902, 20.112997244975166]",False
c77bb3150dbbf46c,0879361214fdad9f,1,13,cross_market,10,3,32101,22.1996972127,"[33.829147647651816, 12.024781823911303, 20.112986666026448]",False
e0db77f79c3235ab,0879361214fdad9f,1,13,cross_market,100,3,32101,22.1996444494,"[33.82910803421529, 12.024768696660493, 20.112882224998444]",False
d7b3dca6b5407b83,0879361214fdad9f,1,13,cross_market,1000,3,32101,22.1991256379,"[33.828639182960636, 12.024624618407183, 20.111950919445388]",True
80501638ec844bc0,0879361214fdad9f,1,14,nq_only,0.01,3,32589,23.2370255775,"[12.05436739891008, 20.046363707707638, 36.31474425333666]",False
513a964ee9a8d3fb,0879361214fdad9f,1,14,nq_only,0.1,3,32589,23.2370255579,"[12.054367352376657, 20.046363727238216, 36.314744221643984]",False
cefa91c6ac252d44,0879361214fdad9f,1,14,nq_only,1,3,32589,23.2370253627,"[12.054366887052371, 20.04636392254587, 36.314743904727244]",False
74b4495f92b96560,0879361214fdad9f,1,14,nq_only,10,3,32589,23.2370234113,"[12.054362234802943, 20.04636587580905, 36.31474073656838]",False
23c754a3da484d04,0879361214fdad9f,1,14,nq_only,100,3,32589,23.2370039699,"[12.054315811383692, 20.04638542698522, 36.31470915552339]",False
a0ac4c653cffd99b,0879361214fdad9f,1,14,nq_only,1000,3,32589,23.236816632,"[12.053861223647333, 20.04658267413145, 36.31440309946102]",True
b1aa14ce54b38b3c,0879361214fdad9f,1,14,cross_market,0.01,3,32589,23.2516079463,"[12.024783267864814, 20.112998410185163, 36.32047371729198]",False
3ffcc0e87aae9d33,0879361214fdad9f,1,14,cross_market,0.1,3,32589,23.2516078657,"[12.024783254867781, 20.112998304244464, 36.32047359936839]",False
ef5dfb0b14db7bb8,0879361214fdad9f,1,14,cross_market,1,3,32589,23.2516070596,"[12.024783124885902, 20.112997244975166, 36.320472420272836]",False
f4e853716db577c6,0879361214fdad9f,1,14,cross_market,10,3,32589,23.2515990086,"[12.024781823911303, 20.112986666026448, 36.3204606433243]",False
4f8dd54ad1cf5679,0879361214fdad9f,1,14,cross_market,100,3,32589,23.2515193901,"[12.024768696660493, 20.112882224998444, 36.3203442485677]",False
76674efce854d698,0879361214fdad9f,1,14,cross_market,1000,3,32589,23.2507971709,"[12.024624618407183, 20.111950919445388, 36.319295948171884]",True
dd9a835ec7d2c034,0879361214fdad9f,1,15,nq_only,0.01,3,34026,44.5605871077,"[20.046363707707638, 36.31474425333666, 74.90926903718513]",False
cfaf17cea5c10f98,0879361214fdad9f,1,15,nq_only,0.1,3,34026,44.5605870672,"[20.046363727238216, 36.314744221643984, 74.90926893364427]",False
c76295bae292dfa2,0879361214fdad9f,1,15,nq_only,1,3,34026,44.5605866629,"[20.04636392254587, 36.314743904727244, 74.90926789824448]",False
9ec6c0e0d9ed70d4,0879361214fdad9f,1,15,nq_only,10,3,34026,44.5605826206,"[20.04636587580905, 36.31474073656838, 74.90925754512405]",False
ec8830d5f384d580,0879361214fdad9f,1,15,nq_only,100,3,34026,44.5605422671,"[20.04638542698522, 36.31470915552339, 74.90915410147032]",False
9a9abe0b350ad93e,0879361214fdad9f,1,15,nq_only,1000,3,34026,44.5601455414,"[20.04658267413145, 36.31440309946102, 74.90812822857497]",True
1c041c5abd4fadf7,0879361214fdad9f,1,15,cross_market,0.01,3,34026,44.5302014342,"[20.112998410185163, 36.32047371729198, 74.7553849361769]",True
97b08673dcf71165,0879361214fdad9f,1,15,cross_market,0.1,3,34026,44.5302015788,"[20.112998304244464, 36.32047359936839, 74.75538556430419]",False
799b26347ca53475,0879361214fdad9f,1,15,cross_market,1,3,34026,44.5302030242,"[20.112997244975166, 36.320472420272836, 74.75539184469851]",False
9a8c627f0362e344,0879361214fdad9f,1,15,cross_market,10,3,34026,44.5302174572,"[20.112986666026448, 36.3204606433243, 74.75545456089826]",False
5a18c07fd1e04efc,0879361214fdad9f,1,15,cross_market,100,3,34026,44.5303596723,"[20.112882224998444, 36.3203442485677, 74.75607306035492]",False
4b834959f238c381,0879361214fdad9f,1,15,cross_market,1000,3,34026,44.5315905367,"[20.111950919445388, 36.319295948171884, 74.7614908803261]",False
